1	Akron	OH	USA
832	Ellsworth	KS	USA
833	Kingman	KS	USA
834	Ackerman	MS	USA
835	Oak Grove	LA	USA
836	Sheridan	AR	USA
837	Scobey	MT	USA
838	Superior	MT	USA
839	Three Forks	MT	USA
840	Winifred	MT	USA
841	Lexington	OR	USA
842	Turner	MT	USA
843	Austin	NV	USA
844	Dixon	WY	USA
845	Rushville	NE	USA
846	Martin	SD	USA
847	Chamberlain	SD	USA
848	Currituck	NC	USA
849	Centre	AL	USA
850	Portage Creek	AK	USA
851	Fort Jones	CA	USA
852	Dorris	CA	USA
853	Tuntutuliak	AK	USA
854	Twin Hills	AK	USA
855	Chignik Lake	AK	USA
856	Kwigillingok	AK	USA
857	Apalachicola	FL	USA
858	Cambellsville	KY	USA
859	Alturas	CA	USA
860	Abilene	TX	USA
861	Arecibo	PR	USA
862	Aberdeen	SD	USA
863	Albany	GA	USA
864	Bellaire	MI	USA
865	Americus	GA	USA
866	Nantucket	MA	USA
867	Waseca	MN	USA
868	Arcata/Eureka	CA	USA
869	Wallace	NC	USA
870	Wadena	MN	USA
871	Adrian	MI	USA
872	Ada	OK	USA
873	Adak	AK	USA
874	Dallas/Addison	TX	USA
875	Atwood	KS	USA
876	Audubon	IA	USA
877	Albert Lea	MN	USA
878	Washington	PA	USA
879	Nebraska City	NE	USA
880	Ambler	AK	USA
881	Jaffrey	NH	USA
882	Afton	WY	USA
883	Angoon	AK	USA
884	Magnolia	AR	USA
885	Wagner	SD	USA
886	Amery	WI	USA
887	Athens	GA	USA
888	Port Alexander	AK	USA
889	Wahoo	NE	USA
890	Alliance	NE	USA
891	Anderson	IN	USA
892	Antigo	WI	USA
893	Aiken	SC	USA
894	Atlantic	IA	USA
895	Aitkin	MN	USA
896	Aliceville	AL	USA
897	Kaiser/Lake Ozark	MO	USA
898	Chignik	AK	USA
899	Mt Carmel	IL	USA
900	Corona	CA	USA
901	Cornelia	GA	USA
902	Perryville	AK	USA
903	Atka	AK	USA
904	Gastonia	NC	USA
905	Akiak	AK	USA
906	Akhiok	AK	USA
907	King Salmon	AK	USA
908	Akron	CO	USA
909	Anaktuvuk Pass	AK	USA
910	Marion	AL	USA
911	Albany	NY	USA
912	Alice	TX	USA
913	Alamogordo	NM	USA
914	Alton/St. Louis	IL	USA
915	Waterloo	IA	USA
916	Alamosa	CO	USA
917	Walla Walla	WA	USA
918	Alexander City	AL	USA
919	Amarillo	TX	USA
920	Alma	GA	USA
921	Alma	MI	USA
922	West Union	OH	USA
923	Ames	IA	USA
924	Anniston	AL	USA
925	Anderson	SC	USA
926	Aniak	AK	USA
927	Angola	IN	USA
928	Anvik	AK	USA
929	Ainsworth	NE	USA
930	Anthony	KS	USA
931	Arco	ID	USA
932	Lima	OH	USA
933	Altoona	PA	USA
934	Napa	CA	USA
935	Naples	FL	USA
936	Alpena	MI	USA
937	Jasper	TN	USA
938	Apple Valley	CA	USA
939	Quinhagak	AK	USA
940	Nuiqsut	AK	USA
941	North Adams	MA	USA
942	Girdwood	AK	USA
943	New Iberia	LA	USA
944	Ann Arbor	MI	USA
945	Arctic Village	AK	USA
946	Walnut Ridge	AR	USA
947	Chicago/Aurora	IL	USA
948	Watertown	NY	USA
949	Minocqua-Woodruff	WI	USA
950	Slidell	LA	USA
951	Aspen	CO	USA
952	Springdale	AR	USA
953	Nashua	NH	USA
954	Ahoskie	NC	USA
955	Marshall	TX	USA
956	Talladega	AL	USA
957	Astoria	OR	USA
958	Warsaw	IN	USA
959	Ashland	WI	USA
960	Atlanta	TX	USA
961	Atqasuk	AK	USA
962	Artesia	NM	USA
963	Appleton	WI	USA
964	Watertown	SD	USA
965	Augusta	ME	USA
966	Aurora	NE	USA
967	Alakanuk	AK	USA
968	Austin	MN	USA
969	Auburn	CA	USA
970	Auburn	AL	USA
971	Austin	TX	USA
972	Wausau	WI	USA
973	South Hill	VA	USA
974	Alva	OK	USA
975	Asheville	NC	USA
976	Avon Park	FL	USA
977	Wilkes-Barre/Scranton	PA	USA
978	Avalon	CA	USA
979	Washington	IA	USA
980	Wainwright	AK	USA
981	West Memphis	AR	USA
982	Arlington	WA	USA
983	Algona	IA	USA
984	Alexandria	MN	USA
985	Altus	OK	USA
986	Wapakoneta	OH	USA
987	Angel Fire	NM	USA
988	Waycross	GA	USA
989	Colorado City	AZ	USA
990	Hazelhurst	GA	USA
991	Kalamazoo	MI	USA
992	Granville	NY	USA
993	Silver Springs	NV	USA
994	Weedsport	NY	USA
995	Biddeford	ME	USA
996	Carrabasset	ME	USA
997	Westfield	MA	USA
998	Columbus	IN	USA
999	Battle Mountain	NV	USA
1000	Bad Axe	MI	USA
1001	New Braunfels	TX	USA
1002	Benson	MN	USA
1003	Brady	TX	USA
1004	Bennettsville	SC	USA
1005	Broken Bow	NE	USA
1006	Blacksburg	VA	USA
1007	Bryce Canyon	UT	USA
1008	Black River Falls	WI	USA
1009	Boca Raton	FL	USA
1010	Birchwood	AK	USA
1011	Baudette	MN	USA
1012	Blanding	UT	USA
1013	Windsor Locks	CT	USA
1014	Bridgeport	CT	USA
1015	Broadus	MT	USA
1016	Bedford	MA	USA
1017	Benton Harbor	MI	USA
1018	Bethel	AK	USA
1019	Bradford	PA	USA
1020	Scottsbluff	NE	USA
1021	Buffalo	OK	USA
1022	Bedford	IN	USA
1023	Silver Bay	MN	USA
1024	Borger	TX	USA
1025	Bainbridge	GA	USA
1026	Winchester	TN	USA
1027	Binghamton	NY	USA
1028	Big Lake	AK	USA
1029	Bangor	ME	USA
1030	Bar Harbor	ME	USA
1031	Baxley	GA	USA
1032	Baker City	MT	USA
1033	Birmingham	AL	USA
1034	Block Island	RI	USA
1035	Beatrice	NE	USA
1036	Delta Junction	AK	USA
1037	Bishop	CA	USA
1038	Billings	MT	USA
1039	Bismarck	ND	USA
1040	Holland	MI	USA
1041	Bemidji	MN	USA
1042	Wooster	OH	USA
1043	Breckenridge	TX	USA
1044	Baker City	OR	USA
1045	Brooksville	FL	USA
1046	Beckley	WV	USA
1047	Brookings	SD	USA
1048	Bluefield	WV	USA
1049	Blythe	CA	USA
1050	Bellingham	WA	USA
1051	Belmar/Farmingdale	NJ	USA
1052	Belleville/St. Louis	IL	USA
1053	Brigham City	UT	USA
1054	Bloomington	IN	USA
1055	Bloomington	IL	USA
1056	Berlin	NH	USA
1057	Burnet	TX	USA
1058	Beaumont	TX	USA
1059	Baranof Warm Springs	AK	USA
1060	Banning	CA	USA
1061	Barnwell	SC	USA
1062	Burns	OR	USA
1063	Boone	IA	USA
1064	Boise	ID	USA
1065	Brookings	OR	USA
1066	Boston	MA	USA
1067	Bartow	FL	USA
1068	Big Piney	WY	USA
1069	Mountain Home	AR	USA
1070	Beaumont/Port Arthur	TX	USA
1071	Aguadilla	PR	USA
1072	Brainerd	MN	USA
1073	Burlington	IA	USA
1074	Brownsville	TX	USA
1075	Barrow	AK	USA
1076	Bardstown	KY	USA
1077	Belfast	ME	USA
1078	Kaktovik	AK	USA
1079	Battle Creek	MI	USA
1080	Butte	MT	USA
1081	Britton	SD	USA
1082	Butler	PA	USA
1083	Baton Rouge	LA	USA
1084	Bettles	AK	USA
1085	Burlington	VT	USA
1086	Beatty	NV	USA
1087	Burwell	NE	USA
1088	Butler	MO	USA
1089	Burbank	CA	USA
1090	Burlington	NC	USA
1091	Beaver Falls	PA	USA
1092	Buckland	AK	USA
1093	Albion	NE	USA
1094	Bartlesville	OK	USA
1095	Burlington/Mount Vernon	WA	USA
1096	Batesville	AR	USA
1097	Beverly	MA	USA
1098	Brawley	CA	USA
1099	Brownwood	TX	USA
1100	Bowling Green	KY	USA
1101	Wahpeton	ND	USA
1102	Bogalusa	LA	USA
1103	Waynesboro	GA	USA
1104	Buckeye	AZ	USA
1105	Boundary	AK	USA
1106	Buffalo	WY	USA
1107	Burley	ID	USA
1108	Bozeman	MT	USA
1109	Aledo	IL	USA
1110	Chenega	AK	USA
1111	Morris	IL	USA
1112	Pekin	IL	USA
1113	Marion	IA	USA
1114	Chicago/Frankfort	IL	USA
1115	Waverly	IA	USA
1116	Middleton	WI	USA
1117	Gibson City	IL	USA
1118	Reedsburg	WI	USA
1119	Portage	WI	USA
1120	Burlington	WI	USA
1121	Chicago/Monee	IL	USA
1122	Kendallville	IN	USA
1123	Plymouth	IN	USA
1124	Monmouth	IL	USA
1125	Crosby	MS	USA
1126	Dixon	IL	USA
1127	Lacon	IL	USA
1128	Poplar Grove	IL	USA
1129	Coalinga	CA	USA
1130	Chicago/Round Lake Park	IL	USA
1131	Byron	CA	USA
1132	Dowagiac	MI	USA
1133	Cadillac	MI	USA
1134	Craig	CO	USA
1135	Clayton	NM	USA
1136	Caribou	ME	USA
1137	Clarion	IA	USA
1138	Cumberland	MD	USA
1139	Council Bluffs	IA	USA
1140	Cambridge	MN	USA
1141	Colby	KS	USA
1142	Upland	CA	USA
1143	Newnan	GA	USA
1144	Concord	CA	USA
1145	Charles City	IA	USA
1146	Cold Bay	AK	USA
1147	Cedar City	UT	USA
1148	Camden	AR	USA
1149	Cambridge	OH	USA
1150	Cedar Key	FL	USA
1151	Camden	SC	USA
1152	Chadron	NE	USA
1153	Caldwell	NJ	USA
1154	Crescent City	CA	USA
1155	Chicopee	MA	USA
1156	Crete	NE	USA
1157	Central	AK	USA
1158	Clemson	SC	USA
1159	Connersville	IN	USA
1160	Crestview	FL	USA
1161	Murray	KY	USA
1162	Cortez	CO	USA
1163	Bryan	TX	USA
1164	Crawfordsville	IN	USA
1165	Chefornak	AK	USA
1166	Clifton-Morenci	AZ	USA
1167	Coffeyville	KS	USA
1168	Craig	AK	USA
1169	Crystal River	FL	USA
1170	Cambridge	MD	USA
1171	Cape Girardeau	MO	USA
1172	College Park	MD	USA
1173	Casa Grande	AZ	USA
1174	Chattanooga	TN	USA
1175	Chandler	AZ	USA
1176	Chickasha	OK	USA
1177	Charlottesville	VA	USA
1178	Circle Hot Springs	AK	USA
1179	Chillicothe	MO	USA
1180	Caledonia	MN	USA
1181	Chico	CA	USA
1182	Cedar Rapids	IA	USA
1183	Choteau	MT	USA
1184	Chalkyitsik	AK	USA
1185	Carroll	IA	USA
1186	Cairo	IL	USA
1187	Sault Ste. Marie	MI	USA
1188	Culpeper	VA	USA
1189	Crooked Creek	AK	USA
1190	Clarksburg	WV	USA
1191	Grand Marais	MN	USA
1192	Cordele	GA	USA
1193	Kingstree	SC	USA
1194	Clarksdale	MS	USA
1195	Crookston	MN	USA
1196	Cherokee	IA	USA
1197	Clarksville	TN	USA
1198	Chicken	AK	USA
1199	Clintonville	WI	USA
1200	College Station	TX	USA
1201	Port Angeles	WA	USA
1202	Clarks Point	AK	USA
1203	Chehalis	WA	USA
1204	Charlotte	NC	USA
1205	Clearwater	FL	USA
1206	Camarillo	CA	USA
1207	Champaign/Urbana	IL	USA
1208	Hancock	MI	USA
1209	Sparta	WI	USA
1210	Chariton	IA	USA
1211	Claremont	NH	USA
1212	Concordia	KS	USA
1213	Carlsbad	NM	USA
1214	Chino	CA	USA
1215	Chappell	NE	USA
1216	Chanute	KS	USA
1217	Moab	UT	USA
1218	Cody	WY	USA
1219	Coeur D'Alene	ID	USA
1220	Merritt Island	FL	USA
1221	Coleman	TX	USA
1222	Concord	NH	USA
1223	Cloquet	MN	USA
1224	Cotulla	TX	USA
1225	Columbia	MO	USA
1226	Whiteville	NC	USA
1227	Compton	CA	USA
1228	Casper	WY	USA
1229	Cahokia/St. Louis	IL	USA
1230	Isla De Culebra	PR	USA
1231	Celina	OH	USA
1232	Chandler	OK	USA
1233	Chatham	MA	USA
1234	Circle	AK	USA
1235	North Myrtle Beach	SC	USA
1236	Corcoran	CA	USA
1237	Corpus Christi	TX	USA
1238	Carlsbad	CA	USA
1239	Corsicana	TX	USA
1240	Crossett	AR	USA
1241	Charleston	WV	USA
1242	Corinth	MS	USA
1243	Cambridge	NE	USA
1244	Columbus	GA	USA
1245	Creston	IA	USA
1246	Crossville	TN	USA
1247	Cut Bank	MT	USA
1248	Carrollton	GA	USA
1249	Canton	IL	USA
1250	Cross City	FL	USA
1251	Clinton	NC	USA
1252	Cushing	OK	USA
1253	Carmi	IL	USA
1254	Custer	SD	USA
1255	Covington	KY	USA
1256	Ash Flat	AR	USA
1257	Clovis	NM	USA
1258	Corvallis	OR	USA
1259	Charlevoix	MI	USA
1260	Mosinee	WI	USA
1261	Clinton	IA	USA
1262	Claxton	GA	USA
1263	Chitina	AK	USA
1264	Chase City	VA	USA
1265	Coldfoot	AK	USA
1266	Calexico	CA	USA
1267	Conroe	TX	USA
1268	Carson City	NV	USA
1269	Camilla	GA	USA
1270	Circleville	OH	USA
1271	Cheyenne	WY	USA
1272	Clay Center	KS	USA
1273	Cozad	NE	USA
1274	Endicott	NY	USA
1275	Calhoun	GA	USA
1276	Chisana	AK	USA
1277	Carrizo Springs	TX	USA
1278	Bowman	ND	USA
1279	Garrison	ND	USA
1280	Faith	SD	USA
1281	Bottineau	ND	USA
1282	Luverne	MN	USA
1283	Angola	NY	USA
1284	Manitowish Waters	WI	USA
1285	Canandaiga	NY	USA
1286	Springfield	MN	USA
1287	Crosby	ND	USA
1288	Langdon	ND	USA
1289	Glen Ullin	ND	USA
1290	Tioga	ND	USA
1291	Monroe	GA	USA
1292	Lancaster	NY	USA
1293	Harbor Springs	MI	USA
1294	Lapeer	MI	USA
1295	Romeo	MI	USA
1296	Daytona Beach	FL	USA
1297	Daggett	CA	USA
1298	Danville	VA	USA
1299	Rochester	NH	USA
1300	Dublin	GA	USA
1301	Dubuque	IA	USA
1302	Arlington	VA	USA
1303	Dahl Creek	AK	USA
1304	Decatur	AL	USA
1305	Washington	IN	USA
1306	Dodge City	KS	USA
1307	Bennington	VT	USA
1308	Decatur	IL	USA
1309	Deland	FL	USA
1310	Deering	AK	USA
1311	Decorah	IA	USA
1312	De Queen	AR	USA
1313	Deer Park	WA	USA
1314	Defiance	OH	USA
1315	Dallas-Fort Worth	TX	USA
1316	Douglas	WY	USA
1317	Dothan	AL	USA
1318	Dalhart	TX	USA
1319	Dickinson	ND	USA
1320	Dekalb	IL	USA
1321	Dunkirk	NY	USA
1322	Dillingham	AK	USA
1323	Baraboo	WI	USA
1324	Dillon	MT	USA
1325	Delano	CA	USA
1326	The Dalles	OR	USA
1327	Delaware	OH	USA
1328	Diomede	AK	USA
1329	Deming	NM	USA
1330	Sedalia	MO	USA
1331	Westminster	MD	USA
1332	Dalton	GA	USA
1333	Denison	IA	USA
1334	Danville	IL	USA
1335	Chicago/West Chicago	IL	USA
1336	Kenansville	NC	USA
1337	Douglas	GA	USA
1338	De Ridder	LA	USA
1339	Durango	CO	USA
1340	Del Rio	TX	USA
1341	Des Moines	IA	USA
1342	Dansville	NY	USA
1343	Delta	UT	USA
1344	Detroit Lakes	MN	USA
1345	Denton	TX	USA
1346	Destin	FL	USA
1347	Durant	OK	USA
1348	Duncan	OK	USA
1349	Douglas Bisbee	AZ	USA
1350	Du Bois	PA	USA
1351	Unalaska	AK	USA
1352	Dumas	TX	USA
1353	Kongiganak	AK	USA
1354	Danville	KY	USA
1355	Devils Lake	ND	USA
1356	Davenport	IA	USA
1357	Novato	CA	USA
1358	Ashland	KY	USA
1359	Dexter	MO	USA
1360	Danbury	CT	USA
1361	Madison	MN	USA
1362	Summerville	SC	USA
1363	Doylestown	PA	USA
1364	Dyersburg	TN	USA
1365	Monahans	TX	USA
1366	Eunice	NM	USA
1367	Hatch	NM	USA
1368	Lovington	NM	USA
1369	Tatum	NM	USA
1370	Andrews	TX	USA
1371	Graham	TX	USA
1372	Gruver	TX	USA
1373	Whiteriver	AZ	USA
1374	Wickenburg	AZ	USA
1375	Jal	NM	USA
1376	Fabens	TX	USA
1377	Alpine	TX	USA
1378	Spearman	TX	USA
1379	Bagdad	AZ	USA
1380	Vega	TX	USA
1381	Eloy	AZ	USA
1382	Gila Bend	AZ	USA
1383	Belen	NM	USA
1384	Conchas Dam	NM	USA
1385	Chinle	AZ	USA
1386	Glenwood	NM	USA
1387	Benson	AZ	USA
1388	Eagle	AK	USA
1389	Wheatland	WY	USA
1390	Kearney	NE	USA
1391	Wenatchee	WA	USA
1392	Eau Claire	WI	USA
1393	Webster City	IA	USA
1394	Elizabeth City	NC	USA
1395	Newcastle	WY	USA
1396	Edenton	NC	USA
1397	Enterprise	AL	USA
1398	Needles	CA	USA
1399	Eek	AK	USA
1400	Keene	NH	USA
1401	Meeker	CO	USA
1402	Alabaster	AL	USA
1403	Belle Fourche	SD	USA
1404	Newport	VT	USA
1405	Monroe	WI	USA
1406	Jefferson	IA	USA
1407	Eagle	CO	USA
1408	Emmetsburg	IA	USA
1409	Wellington	KS	USA
1410	Eagle River	WI	USA
1411	Elkhart	KS	USA
1412	Shelby	NC	USA
1413	Henderson	KY	USA
1414	Egegik	AK	USA
1415	New Madrid	MO	USA
1416	Elkhart	IN	USA
1417	Elkins	WV	USA
1418	Elko	NV	USA
1419	Monticello	KY	USA
1420	Elizabethtown	KY	USA
1421	Bessemer	AL	USA
1422	Eagle Lake	TX	USA
1423	El Dorado	AR	USA
1424	Elim	AK	USA
1425	Elk City	OK	USA
1426	Elmira	NY	USA
1427	Ellensburg	WA	USA
1428	Ely	MN	USA
1429	El Paso	TX	USA
1430	Elfin Cove	AK	USA
1431	Ely	NV	USA
1432	Wellsville	NY	USA
1433	Kemmerer	WY	USA
1434	Emporia	KS	USA
1435	El Monte	CA	USA
1436	Emporia	VA	USA
1437	Kenai	AK	USA
1438	Centralia	IL	USA
1439	Emmonak	AK	USA
1440	Nenana	AK	USA
1441	Wendover	UT	USA
1442	Kenosha	WI	USA
1443	Keokuk	IA	USA
1444	Neosho	MO	USA
1445	Ephrata	WA	USA
1446	Eastport	ME	USA
1447	El Dorado	KS	USA
1448	Monroe	NC	USA
1449	Erie	PA	USA
1450	Kerrville	TX	USA
1451	Newberry	MI	USA
1452	Escanaba	MI	USA
1453	Easton	MD	USA
1454	Estherville	IA	USA
1455	West Bend	WI	USA
1456	Tarboro	NC	USA
1457	Wheaton	MN	USA
1458	Eastland	TX	USA
1459	Eufaula	AL	USA
1460	Eugene	OR	USA
1461	Caldwell (Boise)	ID	USA
1462	New Smyrna Beach	FL	USA
1463	Eveleth	MN	USA
1464	Maryville	MO	USA
1465	Evansville	IN	USA
1466	Evanston	WY	USA
1467	Middletown	DE	USA
1468	New Bedford	MA	USA
1469	Newton	KS	USA
1470	New Bern	NC	USA
1471	Newark	NJ	USA
1472	Newtok	AK	USA
1473	Excursion Inlet	AK	USA
1474	Lexington	NC	USA
1475	Key West	FL	USA
1476	Kewanee	IL	USA
1477	Eastman	GA	USA
1478	Cameron	MO	USA
1479	Bonham	TX	USA
1480	Quanah	TX	USA
1481	Vernon	TX	USA
1482	Wellington	TX	USA
1483	Henryetta	OK	USA
1484	Henderson	TX	USA
1485	Center	TX	USA
1486	Cleburne	TX	USA
1487	Memphis	TX	USA
1488	Perry	OK	USA
1489	Minden	LA	USA
1490	El Reno	OK	USA
1491	Sulphur	OK	USA
1492	Kingston	OK	USA
1493	Healdton	OK	USA
1494	Cordell	OK	USA
1495	Wauchula	FL	USA
1496	Sherman/Denison	TX	USA
1497	Ennis	TX	USA
1498	Athens	TX	USA
1499	Rockwall	TX	USA
1500	Slaton	TX	USA
1501	Winnsboro	TX	USA
1502	Mount Vernon	TX	USA
1503	Granbury	TX	USA
1504	Stamford	TX	USA
1505	Murieta/Temecula	CA	USA
1506	Atoka	OK	USA
1507	Okemah	OK	USA
1508	Stigler	OK	USA
1509	Morton	TX	USA
1510	Farmerville	LA	USA
1511	Jonesboro	LA	USA
1512	Winnsboro	LA	USA
1513	Weatherford	OK	USA
1514	Holdenville	OK	USA
1515	Fairbanks	AK	USA
1516	Farmington	MO	USA
1517	Fitiuta Village	AS	USA
1518	Fargo	ND	USA
1519	Fayetteville	NC	USA
1520	Faribault	MN	USA
1521	Fort Bridger	WY	USA
1522	Fairbury	NE	USA
1523	Forrest City	AR	USA
1524	Frederick	MD	USA
1525	Frederick	OK	USA
1526	Winnsboro	SC	USA
1527	Findlay	OH	USA
1528	Freeport	IL	USA
1529	Fremont	NE	USA
1530	Kill Devil Hills	NC	USA
1531	Fairfield	IA	USA
1532	Fergus Falls	MN	USA
1533	Frankfort	KY	USA
1534	Mesa	AZ	USA
1535	Flemingsburg	KY	USA
1536	Fort Huachuca-Sierra Vista	AZ	USA
1537	Clearfield	PA	USA
1538	Fitchburg	MA	USA
1539	Franklin	PA	USA
1540	Franklin	VA	USA
1541	Frankfort	IN	USA
1542	Fond Du Lac	WI	USA
1543	Flagstaff	AZ	USA
1544	Florence	SC	USA
1545	Flippin	AR	USA
1546	Flat	AK	USA
1547	Fallon	NV	USA
1548	Odenton	MD	USA
1549	Farmington	NM	USA
1550	Fairmont	NE	USA
1551	Falls City	NE	USA
1552	Fort Collins/Loveland	CO	USA
1553	Funter Bay	AK	USA
1554	Flint	MI	USA
1555	Flora	IL	USA
1556	Fort Dodge	IA	USA
1557	Westhampton Beach	NY	USA
1558	Fortuna	CA	USA
1559	Ft. Pierce	FL	USA
1560	Rutherfordton	NC	USA
1561	Farmingdale	NY	USA
1562	French Lick	IN	USA
1563	Fairmont	MN	USA
1564	Front Royal	VA	USA
1565	Sioux Falls	SD	USA
1566	Fosston	MN	USA
1567	Fort Scott	KS	USA
1568	Fort Smith	AR	USA
1569	Highgate	VT	USA
1570	Fort Stockton	TX	USA
1571	Fort Sumner	NM	USA
1572	Fort Madison	IA	USA
1573	Fulton	MO	USA
1574	Fullerton	CA	USA
1575	Frenchville	ME	USA
1576	Farmville	VA	USA
1577	Fairfield	IL	USA
1578	Sussex	NJ	USA
1579	Forest City	IA	USA
1580	Somerville	TN	USA
1581	Fayetteville	TN	USA
1582	Fort Yukon	AK	USA
1583	Fayetteville	AR	USA
1584	Fitzgerald	GA	USA
1585	Fostoria	OH	USA
1586	Fulton	NY	USA
1587	Gabbs	NV	USA
1588	Gadsden	AL	USA
1589	Grafton	ND	USA
1590	Gage	OK	USA
1591	Gaithersburg	MD	USA
1592	Galena	AK	USA
1593	Gambell	AK	USA
1594	Gallipolis	OH	USA
1595	Great Bend	KS	USA
1596	Galesburg	IL	USA
1597	Galbraith Lake	AK	USA
1598	Great Barrington	MA	USA
1599	Gillette	WY	USA
1600	Garden City	KS	USA
1601	Claremore	OK	USA
1602	Grand Canyon	AZ	USA
1603	Guthrie Center	IA	USA
1604	Greeneville	TN	USA
1605	Gardner	MA	USA
1606	Glendive	MT	USA
1607	Gladwin	MI	USA
1608	Grundy	VA	USA
1609	Georgetown	DE	USA
1610	Georgetown	OH	USA
1611	Glendale	AZ	USA
1612	Greybull	WY	USA
1613	Shelbyville	IN	USA
1614	Grand Forks	ND	USA
1615	Glens Falls	NY	USA
1616	Greenfield	IA	USA
1617	Georgetown	SC	USA
1618	Grant	NE	USA
1619	Longview	TX	USA
1620	Grinnell	IA	USA
1621	Logansport	IN	USA
1622	Glasgow	MT	USA
1623	Centerville	TN	USA
1624	Glenwood	MN	USA
1625	Winter Haven	FL	USA
